entity_name,longitude,latitude,bin_centre,number_samples,tree_cover
KIRCHB,12.090278,47.511111,5600,3,47.415704674019
KIRCHB,12.090278,47.511111,5800,2,51.1722255274859
KIRCHB,12.090278,47.511111,6000,2,38.921436991388
KIRCHB,12.090278,47.511111,6200,3,46.7949458036744
KIRCHB,12.090278,47.511111,6400,2,43.4951311962758
KIRCHB,12.090278,47.511111,6600,2,45.0564774688532
KIRCHB,12.090278,47.511111,6800,2,32.0738050313295
KIRCHB,12.090278,47.511111,7000,2,60.2461473290679
KIRCHB,12.090278,47.511111,7200,1,65.3049661029074
KIRCHB,12.090278,47.511111,7400,1,65.0737697202185
KIRCHB,12.090278,47.511111,7600,1,66.4075123264879
KIRCHB,12.090278,47.511111,7800,1,44.7538523217357
KIRCHB,12.090278,47.511111,8000,1,48.3111551379976
KIRCHB,12.090278,47.511111,8200,1,55.1632165847496
KIRCHB,12.090278,47.511111,8400,1,49.9321351201196
KIRCHB,12.090278,47.511111,8600,1,47.2679008707873
KIRCHB,12.090278,47.511111,8800,4,55.6482256467819
KIRCHB,12.090278,47.511111,9000,3,38.1258164000037
KIRCHB,12.090278,47.511111,9200,3,47.7369760774407
KIRCHB,12.090278,47.511111,9400,3,50.2840319570422
KIRCHB,12.090278,47.511111,9600,2,57.761472973948
KIRCHB,12.090278,47.511111,9800,3,50.8876951717916
KIRCHB,12.090278,47.511111,10000,2,45.0319952737845
KIRCHB,12.090278,47.511111,10200,3,53.1464297518422
KIRCHB,12.090278,47.511111,10400,5,56.4534437019682
KIRCHB,12.090278,47.511111,10600,3,59.445628702649
KIRCHB,12.090278,47.511111,10800,2,62.3335863049662
KIRCHB,12.090278,47.511111,11000,1,37.1354245122345
KIRCHB,12.090278,47.511111,11200,2,24.2837867311117
KIRIKU,27.25128,57.68291,1200,1,74.1792864846333
KIRIKU,27.25128,57.68291,1400,1,74.0434586538488
KIRIKU,27.25128,57.68291,1600,1,74.4479687558302
KIRIKU,27.25128,57.68291,1800,1,74.8746100950141
KIRIKU,27.25128,57.68291,2000,1,74.4950544064457
KIRIKU,27.25128,57.68291,2400,1,75.5491710191517
KIRIKU,27.25128,57.68291,2600,1,76.4885317824776
KIRIKU,27.25128,57.68291,2800,1,74.4025712297659
KIRIKU,27.25128,57.68291,3000,2,75.653327014233
KIRIKU,27.25128,57.68291,3200,1,76.4882899232162
KIRIKU,27.25128,57.68291,3400,2,76.7072889808835
KIRIKU,27.25128,57.68291,3600,1,75.084291248908
KIRIKU,27.25128,57.68291,3800,2,77.0697276068972
KIRIKU,27.25128,57.68291,4000,1,77.1808649953836
KIRIKU,27.25128,57.68291,4200,1,77.2010603385732
KIRIKU,27.25128,57.68291,4400,1,77.1437047751745
KIRIKU,27.25128,57.68291,4800,1,77.480330420318
KIRIKU,27.25128,57.68291,5000,1,77.3612033554534
KIRIKU,27.25128,57.68291,5200,1,76.246757978081
KIRIKU,27.25128,57.68291,5400,2,76.7908224186146
KIRIKU,27.25128,57.68291,5600,1,76.8772081612686
KIRIKU,27.25128,57.68291,5800,1,76.9738590193077
KIRIKU,27.25128,57.68291,6000,1,74.4032695703256
KIRIKU,27.25128,57.68291,6200,1,74.4224699444648
KIRIKU,27.25128,57.68291,6400,1,75.8830272135012
KIRIKU,27.25128,57.68291,6600,2,75.2916740792422
KIRIKU,27.25128,57.68291,6800,1,76.4834721975227
KIRIKU,27.25128,57.68291,7000,1,77.600727164077
KIRIKU,27.25128,57.68291,7200,1,76.7582210345828
KIRIKU,27.25128,57.68291,7400,2,75.7318488299013
KIRIKU,27.25128,57.68291,7600,1,78.4397297348849
KIRIKU,27.25128,57.68291,7800,2,74.8075989714705
KIRIKU,27.25128,57.68291,8000,2,75.7972928176362
KIRIKU,27.25128,57.68291,8200,2,76.2650645443623
KIRIKU,27.25128,57.68291,8400,1,75.9483793647415
KIRIKU,27.25128,57.68291,8600,1,75.2515902734532
KIRIKU,27.25128,57.68291,8800,1,75.9487158233468
KIRIKU,27.25128,57.68291,9000,2,75.0933454687534
KIRIKU,27.25128,57.68291,9200,1,75.5036778803064
KIRIKU,27.25128,57.68291,9400,1,71.7129326667635
KIRIKU,27.25128,57.68291,9600,1,72.1319967323666
KIRIKU,27.25128,57.68291,9800,1,54.4175579434058
KIRIKU,27.25128,57.68291,10000,1,36.7612520389855
KIRIKU,27.25128,57.68291,10200,1,38.1627368303337
KIRIKU,27.25128,57.68291,10800,1,12.2229131965993
KIRIKU,27.25128,57.68291,11000,1,71.8259186535395
KIRIKU,27.25128,57.68291,11200,2,47.5553152276546
KIRIKU,27.25128,57.68291,11400,3,32.6968918795767
KIRIKU,27.25128,57.68291,11600,2,20.6539406488901
KIRIKU,27.25128,57.68291,11800,3,20.0785131375783
KIRIKU,27.25128,57.68291,12000,2,20.1037410395118
KIRIKU,27.25128,57.68291,12200,3,26.04910652922
KIRIKU,27.25128,57.68291,12400,2,36.9055436231336
KIRIKU,27.25128,57.68291,12600,2,38.7902940254429
KIRIKU,27.25128,57.68291,12800,1,44.8446355234431
KIRIKU,27.25128,57.68291,13000,2,50.3993192254674
KIRIKU,27.25128,57.68291,13200,2,47.1191107425883
KIRIKU,27.25128,57.68291,13400,1,55.7798435216106
KIRIKU,27.25128,57.68291,13600,1,60.0968298286913
KIRIKU,27.25128,57.68291,13800,1,69.030882870764
KIRIKU,27.25128,57.68291,14000,1,54.2531088235539
KIRKKOSA,24.49056,60.857735,0,6,54.0569576355235
KIRKKOSA,24.49056,60.857735,200,6,76.2833896252381
KIRKKOSA,24.49056,60.857735,400,6,62.4030764405006
KIRKKOSA,24.49056,60.857735,600,2,79.2269540127302
KIRKKOSA,24.49056,60.857735,800,2,81.9192473348034
KIRKKOSA,24.49056,60.857735,1200,1,83.0128908019871
KIRKKOSA,24.49056,60.857735,1600,3,87.7746262116081
KIRKKOSA,24.49056,60.857735,1800,2,90.2503917743884
KIRKKOSA,24.49056,60.857735,2000,2,89.6212099785519
KIRKKOSA,24.49056,60.857735,2200,1,93.2913458734144
KIRKKOSA,24.49056,60.857735,2800,1,92.7742285720095
KIRKKOSA,24.49056,60.857735,3400,1,95.6354157352816
KIRKKOSA,24.49056,60.857735,4000,1,89.572649142537
KIRKKOSA,24.49056,60.857735,4200,2,89.3429927309481
KIRKKOSA,24.49056,60.857735,4400,1,80.5513177484544
KIRKKOSA,24.49056,60.857735,4600,3,78.4221893793489
KIRKKOSA,24.49056,60.857735,4800,1,76.3720193464119
KIRKKOSA,24.49056,60.857735,5000,1,69.164995473122
KISMOHOS,20.42514,48.33724,0,3,52.7203549325528
KISMOHOS,20.42514,48.33724,200,4,49.3228633785912
KISMOHOS,20.42514,48.33724,400,2,66.544041639217
KISMOHOS,20.42514,48.33724,600,1,53.705488600094
KISMOHOS,20.42514,48.33724,1000,1,63.816504772386
KISMOHOS,20.42514,48.33724,1400,1,68.9595886465614
KISMOHOS,20.42514,48.33724,1800,1,69.0860629063063
KISMOHOS,20.42514,48.33724,2200,1,72.7486765318775
KISMOHOS,20.42514,48.33724,2400,1,73.2897430054651
KISMOHOS,20.42514,48.33724,2800,1,47.2680555699906
KISMOHOS,20.42514,48.33724,3000,1,78.0208435338875
KISMOHOS,20.42514,48.33724,3200,1,79.4909166074071
KISMOHOS,20.42514,48.33724,3400,1,79.4528129477222
KISMOHOS,20.42514,48.33724,3600,2,65.4827383576987
KISMOHOS,20.42514,48.33724,3800,2,76.4288483334469
KISMOHOS,20.42514,48.33724,4000,2,76.6260131427151
KISMOHOS,20.42514,48.33724,4200,2,76.8983124359866
KISMOHOS,20.42514,48.33724,4400,1,79.8766484598446
KISMOHOS,20.42514,48.33724,4600,1,77.8581246895259
KISMOHOS,20.42514,48.33724,4800,1,78.4268212740178
KISMOHOS,20.42514,48.33724,5000,1,74.4080597394529
KISMOHOS,20.42514,48.33724,5400,1,80.077800622779
KISMOHOS,20.42514,48.33724,5800,1,78.7654262381023
KISMOHOS,20.42514,48.33724,6200,1,78.058347275252
KISMOHOS,20.42514,48.33724,6600,1,78.349530753244
KISMOHOS,20.42514,48.33724,7000,1,61.2187397772744
KISMOHOS,20.42514,48.33724,7200,1,77.9792113120575
KISMOHOS,20.42514,48.33724,7400,1,52.119084697216
KISMOHOS,20.42514,48.33724,7600,1,75.3061735832194
KISMOHOS,20.42514,48.33724,7800,1,74.4040885469126
KISMOHOS,20.42514,48.33724,8000,2,75.9224216938475
KISMOHOS,20.42514,48.33724,8200,4,74.0394798368055
KISMOHOS,20.42514,48.33724,8400,3,68.7527505573852
KISMOHOS,20.42514,48.33724,8600,2,64.2693641016678
KISMOHOS,20.42514,48.33724,8800,5,69.7936737637716
KISMOHOS,20.42514,48.33724,9000,5,67.4436028912231
KISMOHOS,20.42514,48.33724,9200,3,35.109864715824
KISMOHOS,20.42514,48.33724,9400,4,48.2020384126069
KISMOHOS,20.42514,48.33724,9600,2,54.0777906545123
KISMOHOS,20.42514,48.33724,9800,1,47.0733112237741
KISMOHOS,20.42514,48.33724,10000,1,76.1385162434163
KISMOHOS,20.42514,48.33724,10200,2,77.8817488303318
KISMOHOS,20.42514,48.33724,10400,1,73.3913590301267
KISMOHOS,20.42514,48.33724,10800,1,66.9854211948073
KISMOHOS,20.42514,48.33724,11000,1,78.4601722693452
KISMOHOS,20.42514,48.33724,11200,1,65.5367534459267
KISMOHOS,20.42514,48.33724,11400,1,42.0884022316622
KISMOHOS,20.42514,48.33724,11800,1,55.8351987874324
KISMOHOS,20.42514,48.33724,12000,1,69.552541533203
KISMOHOS,20.42514,48.33724,12200,1,63.5510583271119
KISMOHOS,20.42514,48.33724,12600,1,78.8265408771282
KISMOHOS,20.42514,48.33724,12800,1,71.9308227083891
KISMOHOS,20.42514,48.33724,13000,1,45.4954302999037
KISMOHOS,20.42514,48.33724,13400,1,68.0645270312238
KISMOHOS,20.42514,48.33724,13600,1,55.9063584413835
KISMOHOS,20.42514,48.33724,13800,1,72.1094048044175
KITTILA,24.683333,65.025,200,3,56.0350221291581
KITTILA,24.683333,65.025,400,3,67.9767039892198
KITTILA,24.683333,65.025,600,3,47.9314547295165
KITTILA,24.683333,65.025,800,4,45.3073504461548
KITTILA,24.683333,65.025,1000,4,25.3971451026969
KLOT,16.40472,61.82125,0,3,76.9401652176785
KLOT,16.40472,61.82125,200,2,77.0354426453528
KLOT,16.40472,61.82125,400,3,77.1866344760654
KLOT,16.40472,61.82125,600,1,77.8564954002562
KLOT,16.40472,61.82125,800,2,77.3074661671195
KLOT,16.40472,61.82125,1000,1,81.0877581458479
KLOT,16.40472,61.82125,1200,2,76.8653396314071
KLOT,16.40472,61.82125,1400,1,79.4907600733097
KLOT,16.40472,61.82125,1600,2,78.5074950463628
KLOT,16.40472,61.82125,1800,2,77.6575973778828
KLOT,16.40472,61.82125,2000,1,74.6602626488285
KLOT,16.40472,61.82125,2200,2,76.4317093412557
KLOT,16.40472,61.82125,2400,1,76.0031263904552
KLOT,16.40472,61.82125,2600,6,74.8642005317438
KLOT,16.40472,61.82125,2800,6,67.8649346320461
KLOT,16.40472,61.82125,3000,7,64.7139626407936
KLOT,16.40472,61.82125,3200,6,60.3470995746256
KLOT,16.40472,61.82125,3400,4,57.4572077754439
KLOT,16.40472,61.82125,3600,1,53.5671327543088
KLOT,16.40472,61.82125,3800,1,63.2680845833225
KLOT,16.40472,61.82125,4000,2,62.0638614867413
KLOT,16.40472,61.82125,4200,1,62.2950599804801
KLOT,16.40472,61.82125,4400,2,61.4518012163651
KLOT,16.40472,61.82125,4600,1,66.682973562082
KLOT,16.40472,61.82125,4800,2,55.0228792219909
KLOT,16.40472,61.82125,5000,4,62.9124014702073
KLOT,16.40472,61.82125,5200,4,64.835260662672
KLOT,16.40472,61.82125,5400,2,51.0359716594385
KLOT,16.40472,61.82125,5600,4,62.7013006877373
KLOT,16.40472,61.82125,5800,2,64.2125585817687
KLOT,16.40472,61.82125,6000,1,52.3650223335956
KLOT,16.40472,61.82125,6200,2,65.9844489404611
KLOT,16.40472,61.82125,6400,1,69.9095796923914
KLOT,16.40472,61.82125,6600,2,68.0505067208009
KLOT,16.40472,61.82125,6800,2,58.143293055678
KLOT,16.40472,61.82125,7000,1,61.0229851426398
KLOT,16.40472,61.82125,7200,2,56.1984091097525
KLOT,16.40472,61.82125,7400,1,55.8502597072421
KLOT,16.40472,61.82125,7600,2,58.2645039528687
KLOT,16.40472,61.82125,7800,1,66.4114896195755
KLOT,16.40472,61.82125,8000,2,59.319574899235
KLOT,16.40472,61.82125,8200,2,60.4274610587869
KLOT,16.40472,61.82125,8400,2,61.6716979273729
KLOT,16.40472,61.82125,8600,2,60.6128312781327
KLOT,16.40472,61.82125,8800,2,62.288573103374
KLOT,16.40472,61.82125,9000,2,61.7746796098054
KLOT,16.40472,61.82125,9200,2,62.503432920857
KLOT,16.40472,61.82125,9400,2,50.3889727608165
KLOT,16.40472,61.82125,9600,2,38.5713280902031
KLUK74,17.284722,54.706944,0,2,47.5048319219586
KLUK74,17.284722,54.706944,200,3,15.5173770964906
KLUK74,17.284722,54.706944,400,3,30.9968708503506
KLUK74,17.284722,54.706944,600,2,56.3692352503756
KLUK74,17.284722,54.706944,800,3,52.3394648773108
KLUK74,17.284722,54.706944,1000,3,67.2049521111481
KLUK74,17.284722,54.706944,1200,4,71.3844701281602
KLUK74,17.284722,54.706944,1400,3,73.8985435779446
KLUK74,17.284722,54.706944,1600,2,61.7814823798974
KLUK74,17.284722,54.706944,1800,2,54.3859887784098
KLUK74,17.284722,54.706944,2200,1,25.9461433615919
KLUK74,17.284722,54.706944,2400,1,36.836471554137
KLUK74,17.284722,54.706944,2600,1,74.8427053928986
KLUK74,17.284722,54.706944,2800,1,62.7050874805663
KLUK74,17.284722,54.706944,3000,1,66.3922284995312
KLUK74,17.284722,54.706944,3200,1,44.9948319381273
KLUK74,17.284722,54.706944,3600,1,64.2565473633946
KLUK74,17.284722,54.706944,3800,1,62.2853432404222
KLUK74,17.284722,54.706944,4000,1,65.3484943615531
KLUK74,17.284722,54.706944,4400,1,56.2213002575646
KLUK74,17.284722,54.706944,4600,1,55.1655927380585
KLUK74,17.284722,54.706944,4800,1,54.1386041456737
KLUK74,17.284722,54.706944,5200,1,37.473089386281
KLUK74,17.284722,54.706944,5400,1,44.04466658195
KLUK74,17.284722,54.706944,5600,1,44.7802152976069
KLUK74,17.284722,54.706944,6600,1,35.6620996799887
KLUK74,17.284722,54.706944,6800,1,66.1854435373506
KLUK74,17.284722,54.706944,7000,1,66.8999587962051
KLUK74,17.284722,54.706944,7200,1,71.1941982642254
KLUK74,17.284722,54.706944,7400,1,76.2212993700639
KLUK74,17.284722,54.706944,7600,1,75.6381248203562
KLUK74,17.284722,54.706944,7800,1,74.9631460380496
KLUK74,17.284722,54.706944,8000,1,76.4102710572183
KLUK74,17.284722,54.706944,8200,1,49.2368861420835
KLUK74,17.284722,54.706944,8400,1,51.7652575993297
KLUK74,17.284722,54.706944,8600,1,67.9356181264691
KLUK74,17.284722,54.706944,8800,2,55.1201049330607
KLUK74,17.284722,54.706944,9000,1,71.0265839622426
KLUK74,17.284722,54.706944,9200,1,58.5636449252208
KLUK74,17.284722,54.706944,9400,1,62.4200130137909
KLUK74,17.284722,54.706944,9600,1,14.6341180683406
KLUK74,17.284722,54.706944,9800,1,56.6878240041184
KLUK74,17.284722,54.706944,10000,1,68.1721312593986
KLUK74,17.284722,54.706944,10400,1,18.8828953013783
KLUK74,17.284722,54.706944,10600,1,10.5036915095976
KLUK74,17.284722,54.706944,11000,1,29.2646859619875
KLUK74,17.284722,54.706944,11200,1,32.5523390905091
KLUKVA,36.2525,53.834722,0,1,64.1121411170471
KLUKVA,36.2525,53.834722,200,2,57.2115267818409
KLUKVA,36.2525,53.834722,400,1,75.8616232256574
KLUKVA,36.2525,53.834722,600,2,77.2168103779651
KLUKVA,36.2525,53.834722,800,1,74.3490053231631
KLUKVA,36.2525,53.834722,1000,1,76.45310438726
KLUKVA,36.2525,53.834722,1200,1,76.7050895373512
KLUKVA,36.2525,53.834722,1400,1,76.8162310039921
KLUKVA,36.2525,53.834722,1600,1,73.6846128651167
KLUKVA,36.2525,53.834722,2000,1,70.9266746247873
KLUKVA,36.2525,53.834722,2200,1,74.4132618628608
KLUKVA,36.2525,53.834722,2400,1,77.9581122626358
KLUKVA,36.2525,53.834722,2800,1,76.8332955401158
KLUKVA,36.2525,53.834722,3000,1,78.9304638456472
KLUKVA,36.2525,53.834722,3200,1,75.9866338705178
KLUKVA,36.2525,53.834722,3400,1,77.1971595991336
KLUKVA,36.2525,53.834722,3600,1,77.5146841782946
KLUKVA,36.2525,53.834722,3800,1,76.2535147257295
KLUKVA,36.2525,53.834722,4000,1,76.1157828530166
KLUKVA,36.2525,53.834722,4200,1,74.4802720708768
KLUKVA,36.2525,53.834722,4600,1,73.3408786209468
KLUKVA,36.2525,53.834722,4800,1,73.2169372745301
KLUKVA,36.2525,53.834722,5000,1,74.1537209994014
KLUKVA,36.2525,53.834722,5200,1,78.8212126740164
KLUKVA,36.2525,53.834722,5400,1,77.3149059023694
KLUKVA,36.2525,53.834722,5600,1,78.8590955354224
KLUKVA,36.2525,53.834722,6000,1,78.7599414171736
KLUKVA,36.2525,53.834722,6200,1,79.8345121719274
KLUKVA,36.2525,53.834722,6400,1,78.7384357287922
KLUKVA,36.2525,53.834722,6800,1,76.5178912665791
KLUKVA,36.2525,53.834722,7000,1,74.3494558578152
KLUKVA,36.2525,53.834722,7400,3,71.0266391257585
KLUKVA,36.2525,53.834722,7600,4,61.4722351001125
KLUKVA,36.2525,53.834722,7800,4,72.6890993133216
KLUKVA,36.2525,53.834722,8000,1,55.221166992218
KLUKVA,36.2525,53.834722,8400,1,66.245691703444
KLUKVA,36.2525,53.834722,8800,2,61.2872573758644
KLUKVA,36.2525,53.834722,9000,1,41.0690202147097
KLUKVA,36.2525,53.834722,9200,2,53.7872679085661
KLUKVA,36.2525,53.834722,9400,2,61.5861160690101
KLUKVA,36.2525,53.834722,9600,2,47.1766530436026
KMO2,14.198889,51.996389,0,2,77.4005790281866
KMO2,14.198889,51.996389,200,3,76.7661659387952
KMO2,14.198889,51.996389,400,4,79.02806405806
KMO2,14.198889,51.996389,600,4,76.0378446538269
KMO2,14.198889,51.996389,800,4,77.1430739045852
KMO2,14.198889,51.996389,1000,4,78.9997086289843
KMO2,14.198889,51.996389,1200,1,81.7338650626056
KMO2,14.198889,51.996389,1400,2,79.7008971484804
KMO2,14.198889,51.996389,1600,2,78.1776799840885
KMO2,14.198889,51.996389,1800,1,80.8737721409936
KMO2,14.198889,51.996389,2000,1,81.0142987226954
KMO2,14.198889,51.996389,2200,1,78.5264547032443
KMO2,14.198889,51.996389,2400,1,77.7408680272197
KMO2,14.198889,51.996389,2600,1,80.9198123970117
KMO2,14.198889,51.996389,3000,1,79.7912206688226
KMO2,14.198889,51.996389,3200,1,80.1098783185878
KMO2,14.198889,51.996389,3400,1,80.9786716317724
KMO2,14.198889,51.996389,3600,1,81.1018175126357
KMO2,14.198889,51.996389,3800,1,80.815072051938
KMO2,14.198889,51.996389,4000,1,80.7906511353889
KMO2,14.198889,51.996389,4200,1,82.9241034466533
KMO2,14.198889,51.996389,4400,2,81.3803967247437
KMO2,14.198889,51.996389,4600,1,80.0725932591173
KMO2,14.198889,51.996389,4800,2,80.7540440950056
KMO2,14.198889,51.996389,5000,1,78.9073417308691
KMO2,14.198889,51.996389,5200,1,79.0058355094287
KMO2,14.198889,51.996389,5400,1,79.779717794267
KMO2,14.198889,51.996389,5600,1,81.887109625827
KMO2,14.198889,51.996389,5800,2,78.8195507269803
KMO2,14.198889,51.996389,6000,1,77.8043993081567
KMO2,14.198889,51.996389,6200,1,68.2182077951926
KMO2,14.198889,51.996389,6400,1,72.4263291123739
KMO2,14.198889,51.996389,7000,1,73.3674635655171
KMO2,14.198889,51.996389,7800,1,42.9302429090419
KMO2,14.198889,51.996389,8000,1,32.2658291640569
KMO2,14.198889,51.996389,8400,1,28.0351609514499
KOBBKROK,29.295155,70.69954,0,1,10.2110793993596
KOBBKROK,29.295155,70.69954,200,1,13.5096759477459
KOBBKROK,29.295155,70.69954,400,1,19.1144265566442
KOBBKROK,29.295155,70.69954,600,1,30.7715712574618
KOBBKROK,29.295155,70.69954,800,1,15.490976378183
KOBBKROK,29.295155,70.69954,1000,1,29.0130568993686
KOBBKROK,29.295155,70.69954,1200,1,23.4500332135867
KOBBKROK,29.295155,70.69954,1400,1,15.1883695047973
KOBBKROK,29.295155,70.69954,1600,1,25.6919670479507
KOBBKROK,29.295155,70.69954,1800,1,17.9589751152174
KOBBKROK,29.295155,70.69954,2200,1,21.1415907005532
KOBBKROK,29.295155,70.69954,2400,2,16.3191676015029
KOBBKROK,29.295155,70.69954,2600,2,20.5644268007233
KOBBKROK,29.295155,70.69954,2800,2,23.3340062167938
KOBBKROK,29.295155,70.69954,3000,1,25.4105944046949
KOBBKROK,29.295155,70.69954,3200,2,25.0033719951742
KOBBKROK,29.295155,70.69954,3600,1,14.9494094031594
KOBBKROK,29.295155,70.69954,3800,1,10.3182650156965
KOBBKROK,29.295155,70.69954,4200,1,25.8899278306413
KOBBKROK,29.295155,70.69954,4400,1,34.8343890492552
KOBBKROK,29.295155,70.69954,4600,1,26.9201767315164
KOBBKROK,29.295155,70.69954,4800,2,21.6827513083431
KOBBKROK,29.295155,70.69954,5000,2,18.6502043696001
KOBBKROK,29.295155,70.69954,5200,2,21.1071266672527
KOBBKROK,29.295155,70.69954,5400,2,17.7567493192893
KOBBKROK,29.295155,70.69954,5600,1,17.5837320327017
KOBBKROK,29.295155,70.69954,5800,2,25.6224841093651
KOBBKROK,29.295155,70.69954,6000,4,13.7052744504091
KOBBKROK,29.295155,70.69954,6400,1,32.2062419607733
KOBBKROK,29.295155,70.69954,6800,1,17.5354620046007
KOBBKROK,29.295155,70.69954,7200,1,33.7645796550931
KOBBKROK,29.295155,70.69954,7600,4,34.6327250266927
KOBBKROK,29.295155,70.69954,7800,1,37.2317959892433
KOBBKROK,29.295155,70.69954,8000,1,18.7674380460265
KOBBKROK,29.295155,70.69954,8200,1,35.8557335399993
KOBBKROK,29.295155,70.69954,8400,1,32.5057056328697
KOBBKROK,29.295155,70.69954,8600,2,25.3877485999945
KOBBKROK,29.295155,70.69954,8800,1,18.7703368108543
KOBBKROK,29.295155,70.69954,9200,1,25.8999122771275
KOBBKROK,29.295155,70.69954,9800,1,25.5187650618148
KOBBKROK,29.295155,70.69954,10200,1,3.56108854518814
KOBBKROK,29.295155,70.69954,10400,1,14.0285581181832
KOBBKROK,29.295155,70.69954,11200,1,15.9906093211453
KOBBKROK,29.295155,70.69954,11600,1,6.3871054681342
KOBBKROK,29.295155,70.69954,12000,1,7.94423692713962
KOBBKROK,29.295155,70.69954,12400,1,3.67944156313888
KOLMILAT,20.14137,60.29171,200,4,79.5888157268888
KOLMILAT,20.14137,60.29171,400,5,87.3365122144977
KOLMILAT,20.14137,60.29171,600,5,91.1847486446187
KOLMILAT,20.14137,60.29171,800,6,87.8428193631981
KOLMILAT,20.14137,60.29171,1000,6,84.3653485516193
KOLMILAT,20.14137,60.29171,1200,7,89.2845789548385
KOLMILAT,20.14137,60.29171,1400,7,86.3320141467493
KOLMILAT,20.14137,60.29171,1600,7,83.329251216306
KOLMILAT,20.14137,60.29171,1800,6,83.2860305806468
KOLMILAT,20.14137,60.29171,2000,4,80.7165398727985
KOYCEGIZ,28.641667,36.875,0,3,37.9110978557997
KOYCEGIZ,28.641667,36.875,200,4,39.6801882257736
KOYCEGIZ,28.641667,36.875,400,2,60.0888954669037
KOYCEGIZ,28.641667,36.875,600,2,28.1641845397627
KOYCEGIZ,28.641667,36.875,800,2,36.8553194851049
KOYCEGIZ,28.641667,36.875,1600,1,13.8347280288719
KOYCEGIZ,28.641667,36.875,1800,1,66.3973613159553
KOYCEGIZ,28.641667,36.875,2200,1,36.8635578932749
KOYCEGIZ,28.641667,36.875,2400,1,15.5566337863967
KOYCEGIZ,28.641667,36.875,2600,2,13.912596446524
KOYCEGIZ,28.641667,36.875,2800,2,11.5437338503096
KOYCEGIZ,28.641667,36.875,3000,2,16.1204904727354
KOYCEGIZ,28.641667,36.875,3200,2,10.7920347267543
KOYCEGIZ,28.641667,36.875,3400,2,20.0738581443115
KOYCEGIZ,28.641667,36.875,3600,1,14.3414733087792
KOYCEGIZ,28.641667,36.875,3800,1,17.8919767544871
KOYCEGIZ,28.641667,36.875,4000,2,23.2389444405593
KOYCEGIZ,28.641667,36.875,4400,1,45.3278477215022
KOYCEGIZ,28.641667,36.875,4600,1,21.4548038641334
KOYCEGIZ,28.641667,36.875,4800,1,61.0655913673839
KOYCEGIZ,28.641667,36.875,5000,2,33.3879444037796
KOYCEGIZ,28.641667,36.875,5200,1,72.9345749092948
KOYCEGIZ,28.641667,36.875,5400,2,26.3652300035195
KOYCEGIZ,28.641667,36.875,5600,1,44.8017719593194
KOZLI,14.025833,49.376389,0,1,84.7155574499679
KOZLI,14.025833,49.376389,800,1,83.9481283722776
KOZLI,14.025833,49.376389,1200,1,83.2981601685567
KOZLI,14.025833,49.376389,1600,1,83.8533044342515
KOZLI,14.025833,49.376389,1800,1,83.2591597246196
KOZLI,14.025833,49.376389,2400,1,80.6150804437171
KOZLI,14.025833,49.376389,2800,1,77.570640891334
KOZLI,14.025833,49.376389,3200,1,78.4450120105122
KOZLI,14.025833,49.376389,3800,1,74.7479822639257
KOZLI,14.025833,49.376389,4200,1,82.7563962085885
KOZLI,14.025833,49.376389,4800,1,80.9451274919759
KOZLI,14.025833,49.376389,5200,1,84.26248699455
KOZLI,14.025833,49.376389,5600,1,84.7990307172142
KOZLI,14.025833,49.376389,6200,1,76.229047428814
KRAGJR,13.74492,55.50078,0,9,71.8716618313311
KRAGJR,13.74492,55.50078,200,18,76.3133535911534
KRAGJR,13.74492,55.50078,400,22,76.9465484381258
KRAGJR,13.74492,55.50078,600,30,81.9557369190417
KRAGJR,13.74492,55.50078,800,23,82.5940505083866
KRAGJR,13.74492,55.50078,1000,4,80.6855576513583
KRAGJR,13.74492,55.50078,1200,4,63.6760781927913
KROGLO1,37.58162,66.37107,3400,1,67.9660079662336
KROGLO1,37.58162,66.37107,3800,1,72.0700446708563
KROGLO1,37.58162,66.37107,4000,1,72.8081489203603
KROGLO1,37.58162,66.37107,5000,1,74.9770243512278
KROGLO1,37.58162,66.37107,6200,1,69.6783669932485
KROGLO1,37.58162,66.37107,7200,1,75.3176270646631
KROGLO1,37.58162,66.37107,7600,1,72.4645207949277
KROGLO1,37.58162,66.37107,7800,1,67.0734447912572
KROGLO1,37.58162,66.37107,8000,1,67.9675188340785
KROGLO1,37.58162,66.37107,8400,1,68.884133954535
KROGLO1,37.58162,66.37107,8600,1,63.4881064938109
KROGLO1,37.58162,66.37107,8800,1,68.8800773226581
KROGLO1,37.58162,66.37107,9200,1,56.9994288341376
KROGLO1,37.58162,66.37107,9600,1,55.9436623573974
KROGLO1,37.58162,66.37107,10000,1,47.6602996225778
KROGLO1,37.58162,66.37107,10800,1,44.3565578617112
KROGLO1,37.58162,66.37107,11000,1,47.7015781073872
KROKSJON,15.00843,56.27346,11400,1,36.5023592914838
KROKSJON,15.00843,56.27346,11600,1,41.9297413545678
KROKSJON,15.00843,56.27346,12000,1,42.0543832013012
KROKSJON,15.00843,56.27346,12200,1,33.2923374199089
KROKSJON,15.00843,56.27346,12400,1,36.5890107486407
KROKSJON,15.00843,56.27346,12600,1,49.9077013385623
KROKSJON,15.00843,56.27346,12800,1,40.894097324796
KROKSJON,15.00843,56.27346,13000,1,52.3643095107118
KROKSJON,15.00843,56.27346,13200,1,42.2329934761445
KROKSJON,15.00843,56.27346,13400,1,32.2716303095287
